family,candidate_id,reference_type,cutoff,m,n,selection_eligible,engine_id,failure_cycle,tau,missed,trigger_at_failure_only,lead_time,late_delay,early_burden,late_normalized,early_normalized_uncapped,early_normalized_for_cost,miss_component,late_component,early_component,total_cost,first_trigger_while_healthy,n_cycle_gaps
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,1,1,False,87,172,104.0,False,False,68.0,0.0,38.0,0.0,1.2666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,1,1,False,92,158,12.0,False,False,146.0,0.0,116.0,0.0,3.8666666666666667,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.975,1,1,False,93,171,123.0,False,False,48.0,0.0,18.0,0.0,0.6,0.6,0.0,0.0,0.6,0.6,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,15,202,127.0,False,False,75.0,0.0,45.0,0.0,1.5,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,21,220,169.0,False,False,51.0,0.0,21.0,0.0,0.7,0.7,0.0,0.0,0.7,0.7,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,52,222,182.0,False,False,40.0,0.0,10.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,61,199,143.0,False,False,56.0,0.0,26.0,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.8666666666666667,0.8666666666666667,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,72,232,185.0,False,False,47.0,0.0,17.0,0.0,0.5666666666666667,0.5666666666666667,0.0,0.0,0.5666666666666667,0.5666666666666667,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,75,259,214.0,False,False,45.0,0.0,15.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,83,181,141.0,False,False,40.0,0.0,10.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,87,172,132.0,False,False,40.0,0.0,10.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,92,158,98.0,False,False,60.0,0.0,30.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,93,171,148.0,False,False,23.0,7.0,0.0,0.23333333333333334,0.0,0.0,0.0,1.1666666666666667,0.0,1.1666666666666667,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,15,202,127.0,False,False,75.0,0.0,45.0,0.0,1.5,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,21,220,170.0,False,False,50.0,0.0,20.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,52,222,182.0,False,False,40.0,0.0,10.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,61,199,145.0,False,False,54.0,0.0,24.0,0.0,0.8,0.8,0.0,0.0,0.8,0.8,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,72,232,186.0,False,False,46.0,0.0,16.0,0.0,0.5333333333333333,0.5333333333333333,0.0,0.0,0.5333333333333333,0.5333333333333333,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,75,259,215.0,False,False,44.0,0.0,14.0,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.4666666666666667,0.4666666666666667,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,83,181,142.0,False,False,39.0,0.0,9.0,0.0,0.3,0.3,0.0,0.0,0.3,0.3,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,87,172,134.0,False,False,38.0,0.0,8.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,92,158,113.0,False,False,45.0,0.0,15.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,93,171,149.0,False,False,22.0,8.0,0.0,0.26666666666666666,0.0,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,15,202,129.0,False,False,73.0,0.0,43.0,0.0,1.4333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,21,220,173.0,False,False,47.0,0.0,17.0,0.0,0.5666666666666667,0.5666666666666667,0.0,0.0,0.5666666666666667,0.5666666666666667,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,52,222,185.0,False,False,37.0,0.0,7.0,0.0,0.23333333333333334,0.23333333333333334,0.0,0.0,0.23333333333333334,0.23333333333333334,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,61,199,147.0,False,False,52.0,0.0,22.0,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0,0.7333333333333333,0.7333333333333333,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,72,232,187.0,False,False,45.0,0.0,15.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,75,259,217.0,False,False,42.0,0.0,12.0,0.0,0.4,0.4,0.0,0.0,0.4,0.4,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,83,181,143.0,False,False,38.0,0.0,8.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,87,172,135.0,False,False,37.0,0.0,7.0,0.0,0.23333333333333334,0.23333333333333334,0.0,0.0,0.23333333333333334,0.23333333333333334,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,92,158,116.0,False,False,42.0,0.0,12.0,0.0,0.4,0.4,0.0,0.0,0.4,0.4,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,93,171,151.0,False,False,20.0,10.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.6666666666666665,0.0,1.6666666666666665,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,15,202,123.0,False,False,79.0,0.0,49.0,0.0,1.6333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,21,220,168.0,False,False,52.0,0.0,22.0,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0,0.7333333333333333,0.7333333333333333,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,52,222,178.0,False,False,44.0,0.0,14.0,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.4666666666666667,0.4666666666666667,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,61,199,135.0,False,False,64.0,0.0,34.0,0.0,1.1333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,72,232,164.0,False,False,68.0,0.0,38.0,0.0,1.2666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,75,259,204.0,False,False,55.0,0.0,25.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.8333333333333334,0.8333333333333334,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,83,181,136.0,False,False,45.0,0.0,15.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,87,172,118.0,False,False,54.0,0.0,24.0,0.0,0.8,0.8,0.0,0.0,0.8,0.8,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,92,158,97.0,False,False,61.0,0.0,31.0,0.0,1.0333333333333334,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,93,171,138.0,False,False,33.0,0.0,3.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,False,0
pca,pca_evr0p95,pooled,0.9,2,3,True,15,202,90.0,False,False,112.0,0.0,82.0,0.0,2.7333333333333334,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.9,2,3,True,21,220,40.0,False,False,180.0,0.0,150.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,2,3,True,52,222,13.0,False,False,209.0,0.0,179.0,0.0,5.966666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,2,3,True,61,199,129.0,False,False,70.0,0.0,40.0,0.0,1.3333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.9,2,3,True,72,232,155.0,False,False,77.0,0.0,47.0,0.0,1.5666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.9,2,3,True,75,259,164.0,False,False,95.0,0.0,65.0,0.0,2.1666666666666665,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.9,2,3,True,83,181,125.0,False,False,56.0,0.0,26.0,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.8666666666666667,0.8666666666666667,False,0
pca,pca_evr0p95,pooled,0.9,2,3,True,87,172,109.0,False,False,63.0,0.0,33.0,0.0,1.1,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.9,2,3,True,92,158,126.0,False,False,32.0,0.0,2.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,False,0
pca,pca_evr0p95,pooled,0.9,2,3,True,93,171,5.0,False,False,166.0,0.0,136.0,0.0,4.533333333333333,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,3,5,True,15,202,92.0,False,False,110.0,0.0,80.0,0.0,2.6666666666666665,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.9,3,5,True,21,220,166.0,False,False,54.0,0.0,24.0,0.0,0.8,0.8,0.0,0.0,0.8,0.8,False,0
pca,pca_evr0p95,pooled,0.9,3,5,True,52,222,14.0,False,False,208.0,0.0,178.0,0.0,5.933333333333334,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,3,5,True,61,199,139.0,False,False,60.0,0.0,30.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.9,3,5,True,72,232,156.0,False,False,76.0,0.0,46.0,0.0,1.5333333333333334,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.9,3,5,True,75,259,190.0,False,False,69.0,0.0,39.0,0.0,1.3,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.9,3,5,True,83,181,126.0,False,False,55.0,0.0,25.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.8333333333333334,0.8333333333333334,False,0
pca,pca_evr0p95,pooled,0.9,3,5,True,87,172,112.0,False,False,60.0,0.0,30.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.9,3,5,True,92,158,126.0,False,False,32.0,0.0,2.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,False,0
pca,pca_evr0p95,pooled,0.9,3,5,True,93,171,93.0,False,False,78.0,0.0,48.0,0.0,1.6,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.9,5,10,True,15,202,94.0,False,False,108.0,0.0,78.0,0.0,2.6,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.9,5,10,True,21,220,171.0,False,False,49.0,0.0,19.0,0.0,0.6333333333333333,0.6333333333333333,0.0,0.0,0.6333333333333333,0.6333333333333333,False,0
pca,pca_evr0p95,pooled,0.9,5,10,True,52,222,175.0,False,False,47.0,0.0,17.0,0.0,0.5666666666666667,0.5666666666666667,0.0,0.0,0.5666666666666667,0.5666666666666667,False,0
pca,pca_evr0p95,pooled,0.9,5,10,True,61,199,142.0,False,False,57.0,0.0,27.0,0.0,0.9,0.9,0.0,0.0,0.9,0.9,False,0
pca,pca_evr0p95,pooled,0.9,5,10,True,72,232,162.0,False,False,70.0,0.0,40.0,0.0,1.3333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.9,5,10,True,75,259,192.0,False,False,67.0,0.0,37.0,0.0,1.2333333333333334,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.9,5,10,True,83,181,128.0,False,False,53.0,0.0,23.0,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.7666666666666667,0.7666666666666667,False,0
pca,pca_evr0p95,pooled,0.9,5,10,True,87,172,115.0,False,False,57.0,0.0,27.0,0.0,0.9,0.9,0.0,0.0,0.9,0.9,False,0
pca,pca_evr0p95,pooled,0.9,5,10,True,92,158,130.0,False,False,28.0,2.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,0
pca,pca_evr0p95,pooled,0.9,5,10,True,93,171,165.0,False,False,6.0,24.0,0.0,0.8,0.0,0.0,0.0,4.0,0.0,4.0,False,0
pca,pca_evr0p95,pooled,0.9,1,1,False,15,202,21.0,False,False,181.0,0.0,151.0,0.0,5.033333333333333,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,1,1,False,21,220,4.0,False,False,216.0,0.0,186.0,0.0,6.2,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,1,1,False,52,222,5.0,False,False,217.0,0.0,187.0,0.0,6.233333333333333,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,1,1,False,61,199,33.0,False,False,166.0,0.0,136.0,0.0,4.533333333333333,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,1,1,False,72,232,7.0,False,False,225.0,0.0,195.0,0.0,6.5,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,1,1,False,75,259,31.0,False,False,228.0,0.0,198.0,0.0,6.6,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,1,1,False,83,181,26.0,False,False,155.0,0.0,125.0,0.0,4.166666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,1,1,False,87,172,2.0,False,False,170.0,0.0,140.0,0.0,4.666666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,1,1,False,92,158,26.0,False,False,132.0,0.0,102.0,0.0,3.4,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,1,1,False,93,171,4.0,False,False,167.0,0.0,137.0,0.0,4.566666666666666,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,2,3,True,15,202,90.0,False,False,112.0,0.0,82.0,0.0,2.7333333333333334,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.95,2,3,True,21,220,62.0,False,False,158.0,0.0,128.0,0.0,4.266666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,2,3,True,52,222,13.0,False,False,209.0,0.0,179.0,0.0,5.966666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,2,3,True,61,199,139.0,False,False,60.0,0.0,30.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.95,2,3,True,72,232,162.0,False,False,70.0,0.0,40.0,0.0,1.3333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.95,2,3,True,75,259,190.0,False,False,69.0,0.0,39.0,0.0,1.3,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.95,2,3,True,83,181,128.0,False,False,53.0,0.0,23.0,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.7666666666666667,0.7666666666666667,False,0
pca,pca_evr0p95,pooled,0.95,2,3,True,87,172,109.0,False,False,63.0,0.0,33.0,0.0,1.1,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.95,2,3,True,92,158,126.0,False,False,32.0,0.0,2.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,False,0
pca,pca_evr0p95,pooled,0.95,2,3,True,93,171,159.0,False,False,12.0,18.0,0.0,0.6,0.0,0.0,0.0,3.0,0.0,3.0,False,0
pca,pca_evr0p95,pooled,0.95,3,5,True,15,202,139.0,False,False,63.0,0.0,33.0,0.0,1.1,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.95,3,5,True,21,220,166.0,False,False,54.0,0.0,24.0,0.0,0.8,0.8,0.0,0.0,0.8,0.8,False,0
pca,pca_evr0p95,pooled,0.95,3,5,True,52,222,174.0,False,False,48.0,0.0,18.0,0.0,0.6,0.6,0.0,0.0,0.6,0.6,False,0
pca,pca_evr0p95,pooled,0.95,3,5,True,61,199,141.0,False,False,58.0,0.0,28.0,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,0.9333333333333333,0.9333333333333333,False,0
pca,pca_evr0p95,pooled,0.95,3,5,True,72,232,191.0,False,False,41.0,0.0,11.0,0.0,0.36666666666666664,0.36666666666666664,0.0,0.0,0.36666666666666664,0.36666666666666664,False,0
pca,pca_evr0p95,pooled,0.95,3,5,True,75,259,199.0,False,False,60.0,0.0,30.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.95,3,5,True,83,181,141.0,False,False,40.0,0.0,10.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,False,0
pca,pca_evr0p95,pooled,0.95,3,5,True,87,172,112.0,False,False,60.0,0.0,30.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.95,3,5,True,92,158,126.0,False,False,32.0,0.0,2.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,False,0
pca,pca_evr0p95,pooled,0.95,3,5,True,93,171,160.0,False,False,11.0,19.0,0.0,0.6333333333333333,0.0,0.0,0.0,3.1666666666666665,0.0,3.1666666666666665,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,15,202,145.0,False,False,57.0,0.0,27.0,0.0,0.9,0.9,0.0,0.0,0.9,0.9,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,21,220,180.0,False,False,40.0,0.0,10.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,52,222,177.0,False,False,45.0,0.0,15.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,61,199,143.0,False,False,56.0,0.0,26.0,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.8666666666666667,0.8666666666666667,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,72,232,196.0,False,False,36.0,0.0,6.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,75,259,207.0,False,False,52.0,0.0,22.0,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0,0.7333333333333333,0.7333333333333333,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,83,181,145.0,False,False,36.0,0.0,6.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,87,172,134.0,False,False,38.0,0.0,8.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,92,158,,True,False,,,,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,93,171,,True,False,,,,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.95,1,1,False,15,202,21.0,False,False,181.0,0.0,151.0,0.0,5.033333333333333,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,1,1,False,21,220,4.0,False,False,216.0,0.0,186.0,0.0,6.2,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,1,1,False,52,222,12.0,False,False,210.0,0.0,180.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,1,1,False,61,199,33.0,False,False,166.0,0.0,136.0,0.0,4.533333333333333,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,1,1,False,72,232,23.0,False,False,209.0,0.0,179.0,0.0,5.966666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,1,1,False,75,259,38.0,False,False,221.0,0.0,191.0,0.0,6.366666666666666,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,1,1,False,83,181,26.0,False,False,155.0,0.0,125.0,0.0,4.166666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,1,1,False,87,172,2.0,False,False,170.0,0.0,140.0,0.0,4.666666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,1,1,False,92,158,39.0,False,False,119.0,0.0,89.0,0.0,2.966666666666667,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.95,1,1,False,93,171,5.0,False,False,166.0,0.0,136.0,0.0,4.533333333333333,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.975,2,3,True,15,202,145.0,False,False,57.0,0.0,27.0,0.0,0.9,0.9,0.0,0.0,0.9,0.9,False,0
pca,pca_evr0p95,pooled,0.975,2,3,True,21,220,166.0,False,False,54.0,0.0,24.0,0.0,0.8,0.8,0.0,0.0,0.8,0.8,False,0
pca,pca_evr0p95,pooled,0.975,2,3,True,52,222,173.0,False,False,49.0,0.0,19.0,0.0,0.6333333333333333,0.6333333333333333,0.0,0.0,0.6333333333333333,0.6333333333333333,False,0
pca,pca_evr0p95,pooled,0.975,2,3,True,61,199,139.0,False,False,60.0,0.0,30.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.975,2,3,True,72,232,191.0,False,False,41.0,0.0,11.0,0.0,0.36666666666666664,0.36666666666666664,0.0,0.0,0.36666666666666664,0.36666666666666664,False,0
pca,pca_evr0p95,pooled,0.975,2,3,True,75,259,206.0,False,False,53.0,0.0,23.0,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.7666666666666667,0.7666666666666667,False,0
pca,pca_evr0p95,pooled,0.975,2,3,True,83,181,139.0,False,False,42.0,0.0,12.0,0.0,0.4,0.4,0.0,0.0,0.4,0.4,False,0
pca,pca_evr0p95,pooled,0.975,2,3,True,87,172,131.0,False,False,41.0,0.0,11.0,0.0,0.36666666666666664,0.36666666666666664,0.0,0.0,0.36666666666666664,0.36666666666666664,False,0
pca,pca_evr0p95,pooled,0.975,2,3,True,92,158,156.0,False,False,2.0,28.0,0.0,0.9333333333333333,0.0,0.0,0.0,4.666666666666667,0.0,4.666666666666667,False,0
pca,pca_evr0p95,pooled,0.975,2,3,True,93,171,170.0,False,False,1.0,29.0,0.0,0.9666666666666667,0.0,0.0,0.0,4.833333333333333,0.0,4.833333333333333,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,15,202,158.0,False,False,44.0,0.0,14.0,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.4666666666666667,0.4666666666666667,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,21,220,178.0,False,False,42.0,0.0,12.0,0.0,0.4,0.4,0.0,0.0,0.4,0.4,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,52,222,174.0,False,False,48.0,0.0,18.0,0.0,0.6,0.6,0.0,0.0,0.6,0.6,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,61,199,141.0,False,False,58.0,0.0,28.0,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,0.9333333333333333,0.9333333333333333,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,72,232,215.0,False,False,17.0,13.0,0.0,0.43333333333333335,0.0,0.0,0.0,2.166666666666667,0.0,2.166666666666667,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,75,259,207.0,False,False,52.0,0.0,22.0,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0,0.7333333333333333,0.7333333333333333,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,83,181,141.0,False,False,40.0,0.0,10.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,87,172,131.0,False,False,41.0,0.0,11.0,0.0,0.36666666666666664,0.36666666666666664,0.0,0.0,0.36666666666666664,0.36666666666666664,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,92,158,,True,False,,,,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,93,171,,True,False,,,,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,5,10,True,15,202,171.0,False,False,31.0,0.0,1.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,False,0
pca,pca_evr0p95,pooled,0.975,5,10,True,21,220,196.0,False,False,24.0,6.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,False,0
pca,pca_evr0p95,pooled,0.975,5,10,True,52,222,182.0,False,False,40.0,0.0,10.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,False,0
pca,pca_evr0p95,pooled,0.975,5,10,True,61,199,143.0,False,False,56.0,0.0,26.0,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.8666666666666667,0.8666666666666667,False,0
