family,candidate_id,reference_type,cutoff,m,n,selection_eligible,engine_id,failure_cycle,first_satisfaction_cycle,tau,missed,trigger_at_failure_only,lead_time,late_delay,early_burden,late_normalized,early_normalized_uncapped,early_normalized_for_cost,miss_component,late_component,early_component,total_cost,first_trigger_while_healthy,n_cycle_gaps
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,43,207,163.0,163.0,False,False,44.0,0,14,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.4666666666666667,0.4666666666666667,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,56,275,104.0,104.0,False,False,171.0,0,141,0.0,4.7,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,70,137,92.0,92.0,False,False,45.0,0,15,0.0,0.5,0.5,0.0,0.0,0.5,0.5,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,71,208,32.0,32.0,False,False,176.0,0,146,0.0,4.866666666666666,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,73,213,6.0,6.0,False,False,207.0,0,177,0.0,5.9,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,84,267,107.0,107.0,False,False,160.0,0,130,0.0,4.333333333333333,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,1,1,False,97,202,144.0,144.0,False,False,58.0,0,28,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,0.9333333333333333,0.9333333333333333,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,19,158,62.0,62.0,False,False,96.0,0,66,0.0,2.2,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,23,168,102.0,102.0,False,False,66.0,0,36,0.0,1.2,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,32,191,104.0,104.0,False,False,87.0,0,57,0.0,1.9,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,43,207,168.0,168.0,False,False,39.0,0,9,0.0,0.3,0.3,0.0,0.0,0.3,0.3,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,56,275,156.0,156.0,False,False,119.0,0,89,0.0,2.966666666666667,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,70,137,94.0,94.0,False,False,43.0,0,13,0.0,0.43333333333333335,0.43333333333333335,0.0,0.0,0.43333333333333335,0.43333333333333335,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,71,208,135.0,135.0,False,False,73.0,0,43,0.0,1.4333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,73,213,62.0,62.0,False,False,151.0,0,121,0.0,4.033333333333333,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,84,267,124.0,124.0,False,False,143.0,0,113,0.0,3.7666666666666666,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,2,3,True,97,202,146.0,146.0,False,False,56.0,0,26,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,0.8666666666666667,0.8666666666666667,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,19,158,81.0,81.0,False,False,77.0,0,47,0.0,1.5666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,23,168,104.0,104.0,False,False,64.0,0,34,0.0,1.1333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,32,191,105.0,105.0,False,False,86.0,0,56,0.0,1.8666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,43,207,169.0,169.0,False,False,38.0,0,8,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,56,275,168.0,168.0,False,False,107.0,0,77,0.0,2.566666666666667,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,70,137,96.0,96.0,False,False,41.0,0,11,0.0,0.36666666666666664,0.36666666666666664,0.0,0.0,0.36666666666666664,0.36666666666666664,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,71,208,147.0,147.0,False,False,61.0,0,31,0.0,1.0333333333333334,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,73,213,76.0,76.0,False,False,137.0,0,107,0.0,3.566666666666667,1.0,0.0,0.0,1.0,1.0,True,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,84,267,153.0,153.0,False,False,114.0,0,84,0.0,2.8,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,3,5,True,97,202,147.0,147.0,False,False,55.0,0,25,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.8333333333333334,0.8333333333333334,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,19,158,85.0,85.0,False,False,73.0,0,43,0.0,1.4333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,23,168,116.0,116.0,False,False,52.0,0,22,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0,0.7333333333333333,0.7333333333333333,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,32,191,121.0,121.0,False,False,70.0,0,40,0.0,1.3333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,43,207,170.0,170.0,False,False,37.0,0,7,0.0,0.23333333333333334,0.23333333333333334,0.0,0.0,0.23333333333333334,0.23333333333333334,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,56,275,168.0,168.0,False,False,107.0,0,77,0.0,2.566666666666667,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,70,137,98.0,98.0,False,False,39.0,0,9,0.0,0.3,0.3,0.0,0.0,0.3,0.3,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,71,208,150.0,150.0,False,False,58.0,0,28,0.0,0.9333333333333333,0.9333333333333333,0.0,0.0,0.9333333333333333,0.9333333333333333,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,73,213,100.0,100.0,False,False,113.0,0,83,0.0,2.7666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,84,267,155.0,155.0,False,False,112.0,0,82,0.0,2.7333333333333334,1.0,0.0,0.0,1.0,1.0,False,0
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,5,10,True,97,202,149.0,149.0,False,False,53.0,0,23,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.7666666666666667,0.7666666666666667,False,0
pca,pca_evr0p95,pooled,0.9,1,1,False,19,158,10.0,10.0,False,False,148.0,0,118,0.0,3.933333333333333,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,1,1,False,23,168,4.0,4.0,False,False,164.0,0,134,0.0,4.466666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,1,1,False,32,191,4.0,4.0,False,False,187.0,0,157,0.0,5.233333333333333,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,1,1,False,43,207,23.0,23.0,False,False,184.0,0,154,0.0,5.133333333333334,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,1,1,False,56,275,5.0,5.0,False,False,270.0,0,240,0.0,8.0,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,1,1,False,70,137,22.0,22.0,False,False,115.0,0,85,0.0,2.8333333333333335,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.9,1,1,False,71,208,5.0,5.0,False,False,203.0,0,173,0.0,5.766666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,1,1,False,73,213,10.0,10.0,False,False,203.0,0,173,0.0,5.766666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,1,1,False,84,267,2.0,2.0,False,False,265.0,0,235,0.0,7.833333333333333,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,1,1,False,97,202,5.0,5.0,False,False,197.0,0,167,0.0,5.566666666666666,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,2,3,True,19,158,78.0,78.0,False,False,80.0,0,50,0.0,1.6666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.9,2,3,True,23,168,40.0,40.0,False,False,128.0,0,98,0.0,3.2666666666666666,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,2,3,True,32,191,93.0,93.0,False,False,98.0,0,68,0.0,2.2666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.9,2,3,True,43,207,45.0,45.0,False,False,162.0,0,132,0.0,4.4,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,2,3,True,56,275,6.0,6.0,False,False,269.0,0,239,0.0,7.966666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,2,3,True,70,137,105.0,105.0,False,False,32.0,0,2,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,False,0
pca,pca_evr0p95,pooled,0.9,2,3,True,71,208,7.0,7.0,False,False,201.0,0,171,0.0,5.7,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,2,3,True,73,213,145.0,145.0,False,False,68.0,0,38,0.0,1.2666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.9,2,3,True,84,267,261.0,261.0,False,False,6.0,24,0,0.8,0.0,0.0,0.0,4.0,0.0,4.0,False,0
pca,pca_evr0p95,pooled,0.9,2,3,True,97,202,6.0,6.0,False,False,196.0,0,166,0.0,5.533333333333333,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,3,5,True,19,158,118.0,118.0,False,False,40.0,0,10,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,False,0
pca,pca_evr0p95,pooled,0.9,3,5,True,23,168,43.0,43.0,False,False,125.0,0,95,0.0,3.1666666666666665,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.9,3,5,True,32,191,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.9,3,5,True,43,207,47.0,47.0,False,False,160.0,0,130,0.0,4.333333333333333,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,3,5,True,56,275,227.0,227.0,False,False,48.0,0,18,0.0,0.6,0.6,0.0,0.0,0.6,0.6,False,0
pca,pca_evr0p95,pooled,0.9,3,5,True,70,137,108.0,108.0,False,False,29.0,1,0,0.03333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,False,0
pca,pca_evr0p95,pooled,0.9,3,5,True,71,208,190.0,190.0,False,False,18.0,12,0,0.4,0.0,0.0,0.0,2.0,0.0,2.0,False,0
pca,pca_evr0p95,pooled,0.9,3,5,True,73,213,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.9,3,5,True,84,267,265.0,265.0,False,False,2.0,28,0,0.9333333333333333,0.0,0.0,0.0,4.666666666666667,0.0,4.666666666666667,False,0
pca,pca_evr0p95,pooled,0.9,3,5,True,97,202,14.0,14.0,False,False,188.0,0,158,0.0,5.266666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.9,5,10,True,19,158,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.9,5,10,True,23,168,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.9,5,10,True,32,191,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.9,5,10,True,43,207,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.9,5,10,True,56,275,247.0,247.0,False,False,28.0,2,0,0.06666666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,0
pca,pca_evr0p95,pooled,0.9,5,10,True,70,137,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.9,5,10,True,71,208,192.0,192.0,False,False,16.0,14,0,0.4666666666666667,0.0,0.0,0.0,2.3333333333333335,0.0,2.3333333333333335,False,0
pca,pca_evr0p95,pooled,0.9,5,10,True,73,213,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.9,5,10,True,84,267,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.9,5,10,True,97,202,14.0,14.0,False,False,188.0,0,158,0.0,5.266666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,1,1,False,19,158,10.0,10.0,False,False,148.0,0,118,0.0,3.933333333333333,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,1,1,False,23,168,4.0,4.0,False,False,164.0,0,134,0.0,4.466666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,1,1,False,32,191,68.0,68.0,False,False,123.0,0,93,0.0,3.1,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.95,1,1,False,43,207,40.0,40.0,False,False,167.0,0,137,0.0,4.566666666666666,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,1,1,False,56,275,6.0,6.0,False,False,269.0,0,239,0.0,7.966666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,1,1,False,70,137,22.0,22.0,False,False,115.0,0,85,0.0,2.8333333333333335,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.95,1,1,False,71,208,7.0,7.0,False,False,201.0,0,171,0.0,5.7,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,1,1,False,73,213,19.0,19.0,False,False,194.0,0,164,0.0,5.466666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,1,1,False,84,267,2.0,2.0,False,False,265.0,0,235,0.0,7.833333333333333,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,1,1,False,97,202,5.0,5.0,False,False,197.0,0,167,0.0,5.566666666666666,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,2,3,True,19,158,115.0,115.0,False,False,43.0,0,13,0.0,0.43333333333333335,0.43333333333333335,0.0,0.0,0.43333333333333335,0.43333333333333335,False,0
pca,pca_evr0p95,pooled,0.95,2,3,True,23,168,157.0,157.0,False,False,11.0,19,0,0.6333333333333333,0.0,0.0,0.0,3.1666666666666665,0.0,3.1666666666666665,False,0
pca,pca_evr0p95,pooled,0.95,2,3,True,32,191,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.95,2,3,True,43,207,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.95,2,3,True,56,275,25.0,25.0,False,False,250.0,0,220,0.0,7.333333333333333,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,2,3,True,70,137,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.95,2,3,True,71,208,188.0,188.0,False,False,20.0,10,0,0.3333333333333333,0.0,0.0,0.0,1.6666666666666665,0.0,1.6666666666666665,False,0
pca,pca_evr0p95,pooled,0.95,2,3,True,73,213,145.0,145.0,False,False,68.0,0,38,0.0,1.2666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.95,2,3,True,84,267,261.0,261.0,False,False,6.0,24,0,0.8,0.0,0.0,0.0,4.0,0.0,4.0,False,0
pca,pca_evr0p95,pooled,0.95,2,3,True,97,202,6.0,6.0,False,False,196.0,0,166,0.0,5.533333333333333,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.95,3,5,True,19,158,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.95,3,5,True,23,168,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.95,3,5,True,32,191,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.95,3,5,True,43,207,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.95,3,5,True,56,275,249.0,249.0,False,False,26.0,4,0,0.13333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,False,0
pca,pca_evr0p95,pooled,0.95,3,5,True,70,137,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.95,3,5,True,71,208,190.0,190.0,False,False,18.0,12,0,0.4,0.0,0.0,0.0,2.0,0.0,2.0,False,0
pca,pca_evr0p95,pooled,0.95,3,5,True,73,213,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.95,3,5,True,84,267,265.0,265.0,False,False,2.0,28,0,0.9333333333333333,0.0,0.0,0.0,4.666666666666667,0.0,4.666666666666667,False,0
pca,pca_evr0p95,pooled,0.95,3,5,True,97,202,160.0,160.0,False,False,42.0,0,12,0.0,0.4,0.4,0.0,0.0,0.4,0.4,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,19,158,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,23,168,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,32,191,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,43,207,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,56,275,251.0,251.0,False,False,24.0,6,0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,70,137,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,71,208,193.0,193.0,False,False,15.0,15,0,0.5,0.0,0.0,0.0,2.5,0.0,2.5,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,73,213,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,84,267,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.95,5,10,True,97,202,164.0,164.0,False,False,38.0,0,8,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666,False,0
pca,pca_evr0p95,pooled,0.975,1,1,False,19,158,13.0,13.0,False,False,145.0,0,115,0.0,3.8333333333333335,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.975,1,1,False,23,168,4.0,4.0,False,False,164.0,0,134,0.0,4.466666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.975,1,1,False,32,191,127.0,127.0,False,False,64.0,0,34,0.0,1.1333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.975,1,1,False,43,207,40.0,40.0,False,False,167.0,0,137,0.0,4.566666666666666,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.975,1,1,False,56,275,6.0,6.0,False,False,269.0,0,239,0.0,7.966666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.975,1,1,False,70,137,133.0,133.0,False,False,4.0,26,0,0.8666666666666667,0.0,0.0,0.0,4.333333333333334,0.0,4.333333333333334,False,0
pca,pca_evr0p95,pooled,0.975,1,1,False,71,208,134.0,134.0,False,False,74.0,0,44,0.0,1.4666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.975,1,1,False,73,213,19.0,19.0,False,False,194.0,0,164,0.0,5.466666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.975,1,1,False,84,267,88.0,88.0,False,False,179.0,0,149,0.0,4.966666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.975,1,1,False,97,202,6.0,6.0,False,False,196.0,0,166,0.0,5.533333333333333,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.975,2,3,True,19,158,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,2,3,True,23,168,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,2,3,True,32,191,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,2,3,True,43,207,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,2,3,True,56,275,248.0,248.0,False,False,27.0,3,0,0.1,0.0,0.0,0.0,0.5,0.0,0.5,False,0
pca,pca_evr0p95,pooled,0.975,2,3,True,70,137,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,2,3,True,71,208,188.0,188.0,False,False,20.0,10,0,0.3333333333333333,0.0,0.0,0.0,1.6666666666666665,0.0,1.6666666666666665,False,0
pca,pca_evr0p95,pooled,0.975,2,3,True,73,213,145.0,145.0,False,False,68.0,0,38,0.0,1.2666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.975,2,3,True,84,267,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,2,3,True,97,202,175.0,175.0,False,False,27.0,3,0,0.1,0.0,0.0,0.0,0.5,0.0,0.5,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,19,158,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,23,168,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,32,191,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,43,207,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,56,275,249.0,249.0,False,False,26.0,4,0,0.13333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,70,137,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,71,208,190.0,190.0,False,False,18.0,12,0,0.4,0.0,0.0,0.0,2.0,0.0,2.0,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,73,213,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,84,267,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,3,5,True,97,202,175.0,175.0,False,False,27.0,3,0,0.1,0.0,0.0,0.0,0.5,0.0,0.5,False,0
pca,pca_evr0p95,pooled,0.975,5,10,True,19,158,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,5,10,True,23,168,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,5,10,True,32,191,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,5,10,True,43,207,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,5,10,True,56,275,251.0,251.0,False,False,24.0,6,0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,False,0
pca,pca_evr0p95,pooled,0.975,5,10,True,70,137,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,5,10,True,71,208,193.0,193.0,False,False,15.0,15,0,0.5,0.0,0.0,0.0,2.5,0.0,2.5,False,0
pca,pca_evr0p95,pooled,0.975,5,10,True,73,213,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,5,10,True,84,267,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,5,10,True,97,202,178.0,178.0,False,False,24.0,6,0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,False,0
pca,pca_evr0p95,pooled,0.99,1,1,False,19,158,13.0,13.0,False,False,145.0,0,115,0.0,3.8333333333333335,1.0,0.0,0.0,1.0,1.0,True,0
