family,candidate_id,reference_type,cutoff,engine_id,n_rows,total_crossings,crossing_fraction,healthy_crossings,healthy_crossing_rate,middle_crossings,near_failure_crossings,first_raw_crossing_cycle,first_raw_crossing_rul,first_raw_crossing_region,raw_crossing_lead_cycles,has_any_crossing,has_healthy_crossing
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,78,231,56,0.24242424242424243,9,0.08571428571428572,16,31,1.0,230.0,healthy,230.0,True,True
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,81,240,70,0.2916666666666667,0,0.0,39,31,157.0,83.0,middle,83.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,89,217,44,0.20276497695852536,0,0.0,13,31,154.0,63.0,middle,63.0,True,False
ocsvm,ocsvm_nu0p05_gamma_0p01,pooled,0.99,91,135,73,0.5407407407407407,1,0.1111111111111111,41,31,6.0,129.0,healthy,129.0,True,True
pca,pca_evr0p95,pooled,0.9,1,192,23,0.11979166666666667,10,0.15151515151515152,12,1,4.0,188.0,healthy,188.0,True,True
pca,pca_evr0p95,pooled,0.9,5,269,59,0.21933085501858737,13,0.09090909090909091,19,27,13.0,256.0,healthy,256.0,True,True
pca,pca_evr0p95,pooled,0.9,10,222,30,0.13513513513513514,5,0.052083333333333336,14,11,26.0,196.0,healthy,196.0,True,True
pca,pca_evr0p95,pooled,0.9,11,240,54,0.225,15,0.13157894736842105,16,23,3.0,237.0,healthy,237.0,True,True
pca,pca_evr0p95,pooled,0.9,13,163,27,0.1656441717791411,2,0.05405405405405406,5,20,25.0,138.0,healthy,138.0,True,True
pca,pca_evr0p95,pooled,0.9,16,209,20,0.09569377990430622,7,0.08433734939759036,8,5,5.0,204.0,healthy,204.0,True,True
pca,pca_evr0p95,pooled,0.9,27,156,36,0.23076923076923078,5,0.16666666666666666,15,16,11.0,145.0,healthy,145.0,True,True
pca,pca_evr0p95,pooled,0.9,31,234,26,0.1111111111111111,10,0.09259259259259259,10,6,8.0,226.0,healthy,226.0,True,True
pca,pca_evr0p95,pooled,0.9,34,195,40,0.20512820512820512,5,0.07246376811594203,12,23,2.0,193.0,healthy,193.0,True,True
pca,pca_evr0p95,pooled,0.9,40,188,35,0.18617021276595744,6,0.0967741935483871,11,18,3.0,185.0,healthy,185.0,True,True
pca,pca_evr0p95,pooled,0.9,41,216,52,0.24074074074074073,12,0.13333333333333333,16,24,1.0,215.0,healthy,215.0,True,True
pca,pca_evr0p95,pooled,0.9,45,158,19,0.12025316455696203,5,0.15625,12,2,5.0,153.0,healthy,153.0,True,True
pca,pca_evr0p95,pooled,0.9,46,256,26,0.1015625,13,0.1,9,4,3.0,253.0,healthy,253.0,True,True
pca,pca_evr0p95,pooled,0.9,54,257,68,0.26459143968871596,21,0.16030534351145037,18,29,2.0,255.0,healthy,255.0,True,True
pca,pca_evr0p95,pooled,0.9,74,166,22,0.13253012048192772,4,0.1,15,3,5.0,161.0,healthy,161.0,True,True
pca,pca_evr0p95,pooled,0.9,77,154,11,0.07142857142857142,1,0.03571428571428571,7,3,19.0,135.0,healthy,135.0,True,True
pca,pca_evr0p95,pooled,0.9,78,231,30,0.12987012987012986,13,0.12380952380952381,8,9,3.0,228.0,healthy,228.0,True,True
pca,pca_evr0p95,pooled,0.9,81,240,30,0.125,10,0.08771929824561403,14,6,7.0,233.0,healthy,233.0,True,True
pca,pca_evr0p95,pooled,0.9,89,217,23,0.10599078341013825,6,0.06593406593406594,11,6,15.0,202.0,healthy,202.0,True,True
pca,pca_evr0p95,pooled,0.9,91,135,12,0.08888888888888889,2,0.2222222222222222,9,1,3.0,132.0,healthy,132.0,True,True
pca,pca_evr0p95,pooled,0.95,1,192,13,0.06770833333333333,5,0.07575757575757576,7,1,4.0,188.0,healthy,188.0,True,True
pca,pca_evr0p95,pooled,0.95,5,269,46,0.17100371747211895,10,0.06993006993006994,10,26,15.0,254.0,healthy,254.0,True,True
pca,pca_evr0p95,pooled,0.95,10,222,22,0.0990990990990991,3,0.03125,8,11,26.0,196.0,healthy,196.0,True,True
pca,pca_evr0p95,pooled,0.95,11,240,41,0.17083333333333334,8,0.07017543859649122,14,19,10.0,230.0,healthy,230.0,True,True
pca,pca_evr0p95,pooled,0.95,13,163,20,0.12269938650306748,1,0.02702702702702703,0,19,30.0,133.0,healthy,133.0,True,True
pca,pca_evr0p95,pooled,0.95,16,209,11,0.05263157894736842,4,0.04819277108433735,4,3,5.0,204.0,healthy,204.0,True,True
pca,pca_evr0p95,pooled,0.95,27,156,25,0.16025641025641027,2,0.06666666666666667,8,15,24.0,132.0,healthy,132.0,True,True
pca,pca_evr0p95,pooled,0.95,31,234,18,0.07692307692307693,8,0.07407407407407407,6,4,8.0,226.0,healthy,226.0,True,True
pca,pca_evr0p95,pooled,0.95,34,195,32,0.1641025641025641,2,0.028985507246376812,9,21,2.0,193.0,healthy,193.0,True,True
pca,pca_evr0p95,pooled,0.95,40,188,33,0.17553191489361702,4,0.06451612903225806,11,18,3.0,185.0,healthy,185.0,True,True
pca,pca_evr0p95,pooled,0.95,41,216,34,0.1574074074074074,5,0.05555555555555555,6,23,1.0,215.0,healthy,215.0,True,True
pca,pca_evr0p95,pooled,0.95,45,158,10,0.06329113924050633,2,0.0625,6,2,5.0,153.0,healthy,153.0,True,True
pca,pca_evr0p95,pooled,0.95,46,256,12,0.046875,4,0.03076923076923077,5,3,53.0,203.0,healthy,203.0,True,True
pca,pca_evr0p95,pooled,0.95,54,257,54,0.21011673151750973,14,0.10687022900763359,13,27,2.0,255.0,healthy,255.0,True,True
pca,pca_evr0p95,pooled,0.95,74,166,11,0.06626506024096386,3,0.075,7,1,9.0,157.0,healthy,157.0,True,True
pca,pca_evr0p95,pooled,0.95,77,154,6,0.03896103896103896,0,0.0,4,2,48.0,106.0,middle,106.0,True,False
pca,pca_evr0p95,pooled,0.95,78,231,17,0.0735930735930736,9,0.08571428571428572,4,4,3.0,228.0,healthy,228.0,True,True
pca,pca_evr0p95,pooled,0.95,81,240,19,0.07916666666666666,6,0.05263157894736842,9,4,7.0,233.0,healthy,233.0,True,True
pca,pca_evr0p95,pooled,0.95,89,217,12,0.055299539170506916,2,0.02197802197802198,7,3,23.0,194.0,healthy,194.0,True,True
pca,pca_evr0p95,pooled,0.95,91,135,6,0.044444444444444446,2,0.2222222222222222,4,0,3.0,132.0,healthy,132.0,True,True
pca,pca_evr0p95,pooled,0.975,1,192,7,0.036458333333333336,1,0.015151515151515152,5,1,63.0,129.0,healthy,129.0,True,True
pca,pca_evr0p95,pooled,0.975,5,269,28,0.10408921933085502,2,0.013986013986013986,6,20,18.0,251.0,healthy,251.0,True,True
pca,pca_evr0p95,pooled,0.975,10,222,14,0.06306306306306306,2,0.020833333333333332,3,9,60.0,162.0,healthy,162.0,True,True
pca,pca_evr0p95,pooled,0.975,11,240,28,0.11666666666666667,5,0.043859649122807015,7,16,10.0,230.0,healthy,230.0,True,True
pca,pca_evr0p95,pooled,0.975,13,163,15,0.09202453987730061,0,0.0,0,15,134.0,29.0,near_failure,29.0,True,False
pca,pca_evr0p95,pooled,0.975,16,209,7,0.03349282296650718,2,0.024096385542168676,2,3,7.0,202.0,healthy,202.0,True,True
pca,pca_evr0p95,pooled,0.975,27,156,16,0.10256410256410256,2,0.06666666666666667,4,10,24.0,132.0,healthy,132.0,True,True
pca,pca_evr0p95,pooled,0.975,31,234,10,0.042735042735042736,4,0.037037037037037035,4,2,23.0,211.0,healthy,211.0,True,True
pca,pca_evr0p95,pooled,0.975,34,195,26,0.13333333333333333,1,0.014492753623188406,4,21,2.0,193.0,healthy,193.0,True,True
pca,pca_evr0p95,pooled,0.975,40,188,24,0.1276595744680851,2,0.03225806451612903,6,16,30.0,158.0,healthy,158.0,True,True
pca,pca_evr0p95,pooled,0.975,41,216,25,0.11574074074074074,2,0.022222222222222223,3,20,52.0,164.0,healthy,164.0,True,True
pca,pca_evr0p95,pooled,0.975,45,158,3,0.0189873417721519,1,0.03125,1,1,5.0,153.0,healthy,153.0,True,True
pca,pca_evr0p95,pooled,0.975,46,256,1,0.00390625,0,0.0,0,1,234.0,22.0,near_failure,22.0,True,False
pca,pca_evr0p95,pooled,0.975,54,257,39,0.1517509727626459,9,0.06870229007633588,7,23,39.0,218.0,healthy,218.0,True,True
pca,pca_evr0p95,pooled,0.975,74,166,4,0.024096385542168676,2,0.05,1,1,9.0,157.0,healthy,157.0,True,True
pca,pca_evr0p95,pooled,0.975,77,154,4,0.025974025974025976,0,0.0,3,1,91.0,63.0,middle,63.0,True,False
pca,pca_evr0p95,pooled,0.975,78,231,8,0.03463203463203463,4,0.0380952380952381,2,2,45.0,186.0,healthy,186.0,True,True
pca,pca_evr0p95,pooled,0.975,81,240,8,0.03333333333333333,2,0.017543859649122806,4,2,7.0,233.0,healthy,233.0,True,True
pca,pca_evr0p95,pooled,0.975,89,217,5,0.02304147465437788,2,0.02197802197802198,2,1,23.0,194.0,healthy,194.0,True,True
pca,pca_evr0p95,pooled,0.975,91,135,3,0.022222222222222223,0,0.0,3,0,30.0,105.0,middle,105.0,True,False
pca,pca_evr0p95,pooled,0.99,1,192,2,0.010416666666666666,0,0.0,2,0,74.0,118.0,middle,118.0,True,False
pca,pca_evr0p95,pooled,0.99,5,269,20,0.07434944237918216,0,0.0,4,16,218.0,51.0,middle,51.0,True,False
pca,pca_evr0p95,pooled,0.99,10,222,9,0.04054054054054054,2,0.020833333333333332,2,5,60.0,162.0,healthy,162.0,True,True
pca,pca_evr0p95,pooled,0.99,11,240,18,0.075,1,0.008771929824561403,4,13,106.0,134.0,healthy,134.0,True,True
pca,pca_evr0p95,pooled,0.99,13,163,13,0.07975460122699386,0,0.0,0,13,138.0,25.0,near_failure,25.0,True,False
pca,pca_evr0p95,pooled,0.99,16,209,2,0.009569377990430622,0,0.0,0,2,193.0,16.0,near_failure,16.0,True,False
pca,pca_evr0p95,pooled,0.99,27,156,10,0.0641025641025641,1,0.03333333333333333,2,7,25.0,131.0,healthy,131.0,True,True
pca,pca_evr0p95,pooled,0.99,31,234,6,0.02564102564102564,2,0.018518518518518517,2,2,23.0,211.0,healthy,211.0,True,True
pca,pca_evr0p95,pooled,0.99,34,195,23,0.11794871794871795,1,0.014492753623188406,1,21,2.0,193.0,healthy,193.0,True,True
pca,pca_evr0p95,pooled,0.99,40,188,17,0.09042553191489362,1,0.016129032258064516,3,13,39.0,149.0,healthy,149.0,True,True
pca,pca_evr0p95,pooled,0.99,41,216,15,0.06944444444444445,1,0.011111111111111112,1,13,52.0,164.0,healthy,164.0,True,True
pca,pca_evr0p95,pooled,0.99,45,158,0,0.0,0,0.0,0,0,,,none,,False,False
pca,pca_evr0p95,pooled,0.99,46,256,1,0.00390625,0,0.0,0,1,234.0,22.0,near_failure,22.0,True,False
pca,pca_evr0p95,pooled,0.99,54,257,24,0.0933852140077821,4,0.030534351145038167,1,19,41.0,216.0,healthy,216.0,True,True
pca,pca_evr0p95,pooled,0.99,74,166,2,0.012048192771084338,1,0.025,0,1,14.0,152.0,healthy,152.0,True,True
pca,pca_evr0p95,pooled,0.99,77,154,3,0.01948051948051948,0,0.0,2,1,91.0,63.0,middle,63.0,True,False
pca,pca_evr0p95,pooled,0.99,78,231,4,0.017316017316017316,3,0.02857142857142857,0,1,45.0,186.0,healthy,186.0,True,True
pca,pca_evr0p95,pooled,0.99,81,240,6,0.025,2,0.017543859649122806,4,0,7.0,233.0,healthy,233.0,True,True
pca,pca_evr0p95,pooled,0.99,89,217,2,0.009216589861751152,0,0.0,2,0,119.0,98.0,middle,98.0,True,False
pca,pca_evr0p95,pooled,0.99,91,135,1,0.007407407407407408,0,0.0,1,0,30.0,105.0,middle,105.0,True,False
