family,candidate_id,reference_type,cutoff,engine_id,segment_id,start_cycle,end_cycle,run_length,start_rul,end_rul,start_region,end_region,start_lead_cycles,end_lead_cycles,maximum_score_in_run,mean_score_in_run
pca,pca_evr0p95,pooled,0.95,34,0,130,130,1,65.0,65.0,middle,middle,65,65,0.9653846153846154,0.9653846153846154
pca,pca_evr0p95,pooled,0.95,34,0,149,149,1,46.0,46.0,middle,middle,46,46,0.9565934065934066,0.9565934065934066
pca,pca_evr0p95,pooled,0.95,34,0,157,157,1,38.0,38.0,middle,middle,38,38,0.9873626373626374,0.9873626373626374
pca,pca_evr0p95,pooled,0.95,34,0,170,170,1,25.0,25.0,near_failure,near_failure,25,25,0.9989010989010988,0.9989010989010988
pca,pca_evr0p95,pooled,0.95,34,0,175,177,3,20.0,18.0,near_failure,near_failure,20,18,0.9994505494505496,0.9948717948717949
pca,pca_evr0p95,pooled,0.95,34,0,179,195,17,16.0,0.0,near_failure,near_failure,16,0,1.0,0.9983516483516484
pca,pca_evr0p95,pooled,0.95,40,0,3,3,1,185.0,185.0,healthy,healthy,185,185,0.962087912087912,0.962087912087912
pca,pca_evr0p95,pooled,0.95,40,0,30,30,1,158.0,158.0,healthy,healthy,158,158,0.9873626373626374,0.9873626373626374
pca,pca_evr0p95,pooled,0.95,40,0,39,39,1,149.0,149.0,healthy,healthy,149,149,0.9989010989010988,0.9989010989010988
pca,pca_evr0p95,pooled,0.95,40,0,48,48,1,140.0,140.0,healthy,healthy,140,140,0.967032967032967,0.967032967032967
pca,pca_evr0p95,pooled,0.95,40,0,69,69,1,119.0,119.0,middle,middle,119,119,0.953846153846154,0.953846153846154
pca,pca_evr0p95,pooled,0.95,40,0,85,85,1,103.0,103.0,middle,middle,103,103,0.9571428571428572,0.9571428571428572
pca,pca_evr0p95,pooled,0.95,40,0,119,119,1,69.0,69.0,middle,middle,69,69,0.9928571428571428,0.9928571428571428
pca,pca_evr0p95,pooled,0.95,40,0,132,132,1,56.0,56.0,middle,middle,56,56,0.9642857142857144,0.9642857142857144
pca,pca_evr0p95,pooled,0.95,40,0,138,138,1,50.0,50.0,middle,middle,50,50,0.9983516483516484,0.9983516483516484
pca,pca_evr0p95,pooled,0.95,40,0,147,147,1,41.0,41.0,middle,middle,41,41,0.9565934065934066,0.9565934065934066
pca,pca_evr0p95,pooled,0.95,40,0,149,151,3,39.0,37.0,middle,middle,39,37,0.9829670329670328,0.9763736263736263
pca,pca_evr0p95,pooled,0.95,40,0,156,157,2,32.0,31.0,middle,middle,32,31,0.9928571428571428,0.9843406593406593
pca,pca_evr0p95,pooled,0.95,40,0,163,164,2,25.0,24.0,near_failure,near_failure,25,24,0.9928571428571428,0.9887362637362638
pca,pca_evr0p95,pooled,0.95,40,0,167,168,2,21.0,20.0,near_failure,near_failure,21,20,1.0,0.9983516483516484
pca,pca_evr0p95,pooled,0.95,40,0,170,173,4,18.0,15.0,near_failure,near_failure,18,15,1.0,0.9943681318681319
pca,pca_evr0p95,pooled,0.95,40,0,175,175,1,13.0,13.0,near_failure,near_failure,13,13,0.9752747252747253,0.9752747252747253
pca,pca_evr0p95,pooled,0.95,40,0,177,179,3,11.0,9.0,near_failure,near_failure,11,9,1.0,0.9791208791208792
pca,pca_evr0p95,pooled,0.95,40,0,181,181,1,7.0,7.0,near_failure,near_failure,7,7,1.0,1.0
pca,pca_evr0p95,pooled,0.95,40,0,184,188,5,4.0,0.0,near_failure,near_failure,4,0,1.0,0.9987912087912088
pca,pca_evr0p95,pooled,0.95,41,0,1,1,1,215.0,215.0,healthy,healthy,215,215,0.9697802197802198,0.9697802197802198
pca,pca_evr0p95,pooled,0.95,41,0,43,43,1,173.0,173.0,healthy,healthy,173,173,0.9554945054945057,0.9554945054945057
pca,pca_evr0p95,pooled,0.95,41,0,52,52,1,164.0,164.0,healthy,healthy,164,164,0.99010989010989,0.99010989010989
pca,pca_evr0p95,pooled,0.95,41,0,61,61,1,155.0,155.0,healthy,healthy,155,155,0.968131868131868,0.968131868131868
pca,pca_evr0p95,pooled,0.95,41,0,73,73,1,143.0,143.0,healthy,healthy,143,143,0.9813186813186812,0.9813186813186812
pca,pca_evr0p95,pooled,0.95,41,0,99,99,1,117.0,117.0,middle,middle,117,117,0.9593406593406594,0.9593406593406594
pca,pca_evr0p95,pooled,0.95,41,0,141,141,1,75.0,75.0,middle,middle,75,75,0.9763736263736263,0.9763736263736263
pca,pca_evr0p95,pooled,0.95,41,0,158,158,1,58.0,58.0,middle,middle,58,58,0.9582417582417584,0.9582417582417584
pca,pca_evr0p95,pooled,0.95,41,0,165,166,2,51.0,50.0,middle,middle,51,50,0.9928571428571428,0.975
pca,pca_evr0p95,pooled,0.95,41,0,171,171,1,45.0,45.0,middle,middle,45,45,0.9796703296703296,0.9796703296703296
pca,pca_evr0p95,pooled,0.95,41,0,186,187,2,30.0,29.0,near_failure,near_failure,30,29,0.9983516483516484,0.9835164835164836
pca,pca_evr0p95,pooled,0.95,41,0,189,190,2,27.0,26.0,near_failure,near_failure,27,26,0.9983516483516484,0.9744505494505493
pca,pca_evr0p95,pooled,0.95,41,0,193,194,2,23.0,22.0,near_failure,near_failure,23,22,0.9868131868131867,0.9851648351648352
pca,pca_evr0p95,pooled,0.95,41,0,196,196,1,20.0,20.0,near_failure,near_failure,20,20,0.9873626373626374,0.9873626373626374
pca,pca_evr0p95,pooled,0.95,41,0,199,200,2,17.0,16.0,near_failure,near_failure,17,16,0.9967032967032968,0.9964285714285714
pca,pca_evr0p95,pooled,0.95,41,0,202,204,3,14.0,12.0,near_failure,near_failure,14,12,1.0,0.9941391941391942
pca,pca_evr0p95,pooled,0.95,41,0,206,216,11,10.0,0.0,near_failure,near_failure,10,0,1.0,0.9906093906093907
pca,pca_evr0p95,pooled,0.95,45,0,5,5,1,153.0,153.0,healthy,healthy,153,153,0.9835164835164836,0.9835164835164836
pca,pca_evr0p95,pooled,0.95,45,0,17,17,1,141.0,141.0,healthy,healthy,141,141,0.9554945054945057,0.9554945054945057
pca,pca_evr0p95,pooled,0.95,45,0,40,40,1,118.0,118.0,middle,middle,118,118,0.9516483516483516,0.9516483516483516
pca,pca_evr0p95,pooled,0.95,45,0,55,55,1,103.0,103.0,middle,middle,103,103,0.9824175824175824,0.9824175824175824
pca,pca_evr0p95,pooled,0.95,45,0,85,85,1,73.0,73.0,middle,middle,73,73,0.960989010989011,0.960989010989011
pca,pca_evr0p95,pooled,0.95,45,0,87,87,1,71.0,71.0,middle,middle,71,71,0.9631868131868132,0.9631868131868132
pca,pca_evr0p95,pooled,0.95,45,0,97,97,1,61.0,61.0,middle,middle,61,61,0.9587912087912088,0.9587912087912088
pca,pca_evr0p95,pooled,0.95,45,0,124,124,1,34.0,34.0,middle,middle,34,34,0.9725274725274724,0.9725274725274724
pca,pca_evr0p95,pooled,0.95,45,0,146,146,1,12.0,12.0,near_failure,near_failure,12,12,0.9631868131868132,0.9631868131868132
pca,pca_evr0p95,pooled,0.95,45,0,153,153,1,5.0,5.0,near_failure,near_failure,5,5,0.9862637362637364,0.9862637362637364
pca,pca_evr0p95,pooled,0.95,46,0,53,53,1,203.0,203.0,healthy,healthy,203,203,0.968131868131868,0.968131868131868
pca,pca_evr0p95,pooled,0.95,46,0,68,68,1,188.0,188.0,healthy,healthy,188,188,0.9505494505494504,0.9505494505494504
pca,pca_evr0p95,pooled,0.95,46,0,111,111,1,145.0,145.0,healthy,healthy,145,145,0.968131868131868,0.968131868131868
pca,pca_evr0p95,pooled,0.95,46,0,125,125,1,131.0,131.0,healthy,healthy,131,131,0.962087912087912,0.962087912087912
pca,pca_evr0p95,pooled,0.95,46,0,164,164,1,92.0,92.0,middle,middle,92,92,0.968131868131868,0.968131868131868
pca,pca_evr0p95,pooled,0.95,46,0,170,170,1,86.0,86.0,middle,middle,86,86,0.9631868131868132,0.9631868131868132
pca,pca_evr0p95,pooled,0.95,46,0,189,189,1,67.0,67.0,middle,middle,67,67,0.960989010989011,0.960989010989011
pca,pca_evr0p95,pooled,0.95,46,0,197,197,1,59.0,59.0,middle,middle,59,59,0.971978021978022,0.971978021978022
pca,pca_evr0p95,pooled,0.95,46,0,212,212,1,44.0,44.0,middle,middle,44,44,0.9653846153846154,0.9653846153846154
pca,pca_evr0p95,pooled,0.95,46,0,234,234,1,22.0,22.0,near_failure,near_failure,22,22,0.9967032967032968,0.9967032967032968
pca,pca_evr0p95,pooled,0.95,46,0,253,254,2,3.0,2.0,near_failure,near_failure,3,2,0.968131868131868,0.9634615384615384
pca,pca_evr0p95,pooled,0.95,54,0,2,2,1,255.0,255.0,healthy,healthy,255,255,0.9554945054945057,0.9554945054945057
pca,pca_evr0p95,pooled,0.95,54,0,28,28,1,229.0,229.0,healthy,healthy,229,229,0.953846153846154,0.953846153846154
pca,pca_evr0p95,pooled,0.95,54,0,39,39,1,218.0,218.0,healthy,healthy,218,218,0.9763736263736263,0.9763736263736263
pca,pca_evr0p95,pooled,0.95,54,0,41,41,1,216.0,216.0,healthy,healthy,216,216,0.9967032967032968,0.9967032967032968
pca,pca_evr0p95,pooled,0.95,54,0,45,45,1,212.0,212.0,healthy,healthy,212,212,0.9928571428571428,0.9928571428571428
pca,pca_evr0p95,pooled,0.95,54,0,47,47,1,210.0,210.0,healthy,healthy,210,210,0.965934065934066,0.965934065934066
pca,pca_evr0p95,pooled,0.95,54,0,54,54,1,203.0,203.0,healthy,healthy,203,203,0.9857142857142858,0.9857142857142858
pca,pca_evr0p95,pooled,0.95,54,0,74,74,1,183.0,183.0,healthy,healthy,183,183,0.9906593406593408,0.9906593406593408
pca,pca_evr0p95,pooled,0.95,54,0,78,78,1,179.0,179.0,healthy,healthy,179,179,0.967032967032967,0.967032967032967
pca,pca_evr0p95,pooled,0.95,54,0,87,87,1,170.0,170.0,healthy,healthy,170,170,0.993956043956044,0.993956043956044
pca,pca_evr0p95,pooled,0.95,54,0,96,96,1,161.0,161.0,healthy,healthy,161,161,0.9824175824175824,0.9824175824175824
pca,pca_evr0p95,pooled,0.95,54,0,106,107,2,151.0,150.0,healthy,healthy,151,150,0.9824175824175824,0.9793956043956044
pca,pca_evr0p95,pooled,0.95,54,0,131,131,1,126.0,126.0,healthy,healthy,126,126,0.9664835164835164,0.9664835164835164
pca,pca_evr0p95,pooled,0.95,54,0,137,137,1,120.0,120.0,middle,middle,120,120,0.9818681318681318,0.9818681318681318
pca,pca_evr0p95,pooled,0.95,54,0,154,154,1,103.0,103.0,middle,middle,103,103,0.962087912087912,0.962087912087912
pca,pca_evr0p95,pooled,0.95,54,0,158,158,1,99.0,99.0,middle,middle,99,99,0.9763736263736263,0.9763736263736263
pca,pca_evr0p95,pooled,0.95,54,0,182,182,1,75.0,75.0,middle,middle,75,75,0.9824175824175824,0.9824175824175824
pca,pca_evr0p95,pooled,0.95,54,0,188,188,1,69.0,69.0,middle,middle,69,69,0.9631868131868132,0.9631868131868132
pca,pca_evr0p95,pooled,0.95,54,0,201,201,1,56.0,56.0,middle,middle,56,56,0.9664835164835164,0.9664835164835164
pca,pca_evr0p95,pooled,0.95,54,0,207,208,2,50.0,49.0,middle,middle,50,49,0.9989010989010988,0.9799450549450549
pca,pca_evr0p95,pooled,0.95,54,0,212,212,1,45.0,45.0,middle,middle,45,45,0.9565934065934066,0.9565934065934066
pca,pca_evr0p95,pooled,0.95,54,0,214,214,1,43.0,43.0,middle,middle,43,43,0.9692307692307692,0.9692307692307692
pca,pca_evr0p95,pooled,0.95,54,0,221,221,1,36.0,36.0,middle,middle,36,36,0.987912087912088,0.987912087912088
pca,pca_evr0p95,pooled,0.95,54,0,223,224,2,34.0,33.0,middle,middle,34,33,0.9868131868131867,0.9862637362637363
pca,pca_evr0p95,pooled,0.95,54,0,228,232,5,29.0,25.0,near_failure,near_failure,29,25,1.0,0.9874725274725276
pca,pca_evr0p95,pooled,0.95,54,0,234,243,10,23.0,14.0,near_failure,near_failure,23,14,1.0,0.9908241758241759
pca,pca_evr0p95,pooled,0.95,54,0,245,245,1,12.0,12.0,near_failure,near_failure,12,12,1.0,1.0
pca,pca_evr0p95,pooled,0.95,54,0,247,257,11,10.0,0.0,near_failure,near_failure,10,0,1.0,0.9920579420579422
pca,pca_evr0p95,pooled,0.95,74,0,9,9,1,157.0,157.0,healthy,healthy,157,157,0.9796703296703296,0.9796703296703296
pca,pca_evr0p95,pooled,0.95,74,0,14,14,1,152.0,152.0,healthy,healthy,152,152,0.9972527472527472,0.9972527472527472
pca,pca_evr0p95,pooled,0.95,74,0,24,24,1,142.0,142.0,healthy,healthy,142,142,0.962087912087912,0.962087912087912
pca,pca_evr0p95,pooled,0.95,74,0,56,56,1,110.0,110.0,middle,middle,110,110,0.9593406593406594,0.9593406593406594
pca,pca_evr0p95,pooled,0.95,74,0,61,61,1,105.0,105.0,middle,middle,105,105,0.953846153846154,0.953846153846154
pca,pca_evr0p95,pooled,0.95,74,0,75,75,1,91.0,91.0,middle,middle,91,91,0.9653846153846154,0.9653846153846154
pca,pca_evr0p95,pooled,0.95,74,0,86,87,2,80.0,79.0,middle,middle,80,79,0.9884615384615384,0.9815934065934067
pca,pca_evr0p95,pooled,0.95,74,0,106,106,1,60.0,60.0,middle,middle,60,60,0.9631868131868132,0.9631868131868132
pca,pca_evr0p95,pooled,0.95,74,0,128,128,1,38.0,38.0,middle,middle,38,38,0.9543956043956044,0.9543956043956044
pca,pca_evr0p95,pooled,0.95,74,0,137,137,1,29.0,29.0,near_failure,near_failure,29,29,0.9972527472527472,0.9972527472527472
pca,pca_evr0p95,pooled,0.95,77,0,48,48,1,106.0,106.0,middle,middle,106,106,0.9626373626373628,0.9626373626373628
pca,pca_evr0p95,pooled,0.95,77,0,91,91,1,63.0,63.0,middle,middle,63,63,0.9945054945054944,0.9945054945054944
pca,pca_evr0p95,pooled,0.95,77,0,99,99,1,55.0,55.0,middle,middle,55,55,0.9961538461538462,0.9961538461538462
pca,pca_evr0p95,pooled,0.95,77,0,104,104,1,50.0,50.0,middle,middle,50,50,0.9873626373626374,0.9873626373626374
pca,pca_evr0p95,pooled,0.95,77,0,147,147,1,7.0,7.0,near_failure,near_failure,7,7,0.9989010989010988,0.9989010989010988
pca,pca_evr0p95,pooled,0.95,77,0,151,151,1,3.0,3.0,near_failure,near_failure,3,3,0.960989010989011,0.960989010989011
pca,pca_evr0p95,pooled,0.95,78,0,3,3,1,228.0,228.0,healthy,healthy,228,228,0.9664835164835164,0.9664835164835164
pca,pca_evr0p95,pooled,0.95,78,0,41,41,1,190.0,190.0,healthy,healthy,190,190,0.9505494505494504,0.9505494505494504
pca,pca_evr0p95,pooled,0.95,78,0,45,45,1,186.0,186.0,healthy,healthy,186,186,0.9967032967032968,0.9967032967032968
pca,pca_evr0p95,pooled,0.95,78,0,48,48,1,183.0,183.0,healthy,healthy,183,183,0.9906593406593408,0.9906593406593408
pca,pca_evr0p95,pooled,0.95,78,0,73,73,1,158.0,158.0,healthy,healthy,158,158,0.968131868131868,0.968131868131868
pca,pca_evr0p95,pooled,0.95,78,0,80,80,1,151.0,151.0,healthy,healthy,151,151,0.9989010989010988,0.9989010989010988
pca,pca_evr0p95,pooled,0.95,78,0,90,90,1,141.0,141.0,healthy,healthy,141,141,0.9873626373626374,0.9873626373626374
pca,pca_evr0p95,pooled,0.95,78,0,94,94,1,137.0,137.0,healthy,healthy,137,137,0.968131868131868,0.968131868131868
pca,pca_evr0p95,pooled,0.95,78,0,105,106,2,126.0,125.0,healthy,middle,126,125,0.968131868131868,0.9667582417582417
pca,pca_evr0p95,pooled,0.95,78,0,114,114,1,117.0,117.0,middle,middle,117,117,0.9835164835164836,0.9835164835164836
pca,pca_evr0p95,pooled,0.95,78,0,129,129,1,102.0,102.0,middle,middle,102,102,0.971978021978022,0.971978021978022
pca,pca_evr0p95,pooled,0.95,78,0,140,140,1,91.0,91.0,middle,middle,91,91,0.9769230769230768,0.9769230769230768
pca,pca_evr0p95,pooled,0.95,78,0,213,213,1,18.0,18.0,near_failure,near_failure,18,18,0.9835164835164836,0.9835164835164836
pca,pca_evr0p95,pooled,0.95,78,0,219,219,1,12.0,12.0,near_failure,near_failure,12,12,0.9989010989010988,0.9989010989010988
pca,pca_evr0p95,pooled,0.95,78,0,224,224,1,7.0,7.0,near_failure,near_failure,7,7,0.9653846153846154,0.9653846153846154
pca,pca_evr0p95,pooled,0.95,78,0,230,230,1,1.0,1.0,near_failure,near_failure,1,1,0.9554945054945057,0.9554945054945057
pca,pca_evr0p95,pooled,0.95,81,0,7,7,1,233.0,233.0,healthy,healthy,233,233,0.9978021978021978,0.9978021978021978
pca,pca_evr0p95,pooled,0.95,81,0,30,30,1,210.0,210.0,healthy,healthy,210,210,0.960989010989011,0.960989010989011
pca,pca_evr0p95,pooled,0.95,81,0,35,35,1,205.0,205.0,healthy,healthy,205,205,0.9505494505494504,0.9505494505494504
pca,pca_evr0p95,pooled,0.95,81,0,42,42,1,198.0,198.0,healthy,healthy,198,198,0.9604395604395604,0.9604395604395604
pca,pca_evr0p95,pooled,0.95,81,0,47,47,1,193.0,193.0,healthy,healthy,193,193,0.9505494505494504,0.9505494505494504
pca,pca_evr0p95,pooled,0.95,81,0,112,112,1,128.0,128.0,healthy,healthy,128,128,0.9967032967032968,0.9967032967032968
pca,pca_evr0p95,pooled,0.95,81,0,129,129,1,111.0,111.0,middle,middle,111,111,0.968131868131868,0.968131868131868
pca,pca_evr0p95,pooled,0.95,81,0,154,155,2,86.0,85.0,middle,middle,86,85,0.9934065934065934,0.9821428571428571
pca,pca_evr0p95,pooled,0.95,81,0,164,164,1,76.0,76.0,middle,middle,76,76,0.9945054945054944,0.9945054945054944
pca,pca_evr0p95,pooled,0.95,81,0,185,185,1,55.0,55.0,middle,middle,55,55,0.953846153846154,0.953846153846154
pca,pca_evr0p95,pooled,0.95,81,0,195,196,2,45.0,44.0,middle,middle,45,44,0.9923076923076924,0.9736263736263737
pca,pca_evr0p95,pooled,0.95,81,0,200,200,1,40.0,40.0,middle,middle,40,40,0.9631868131868132,0.9631868131868132
pca,pca_evr0p95,pooled,0.95,81,0,204,204,1,36.0,36.0,middle,middle,36,36,0.9906593406593408,0.9906593406593408
pca,pca_evr0p95,pooled,0.95,81,0,215,215,1,25.0,25.0,near_failure,near_failure,25,25,0.9543956043956044,0.9543956043956044
pca,pca_evr0p95,pooled,0.95,81,0,229,229,1,11.0,11.0,near_failure,near_failure,11,11,0.9708791208791208,0.9708791208791208
pca,pca_evr0p95,pooled,0.95,81,0,238,239,2,2.0,1.0,near_failure,near_failure,2,1,0.9835164835164836,0.9815934065934067
pca,pca_evr0p95,pooled,0.95,89,0,23,23,1,194.0,194.0,healthy,healthy,194,194,0.9796703296703296,0.9796703296703296
pca,pca_evr0p95,pooled,0.95,89,0,32,32,1,185.0,185.0,healthy,healthy,185,185,0.9868131868131867,0.9868131868131867
pca,pca_evr0p95,pooled,0.95,89,0,119,119,1,98.0,98.0,middle,middle,98,98,0.993956043956044,0.993956043956044
pca,pca_evr0p95,pooled,0.95,89,0,137,137,1,80.0,80.0,middle,middle,80,80,0.953846153846154,0.953846153846154
pca,pca_evr0p95,pooled,0.95,89,0,147,147,1,70.0,70.0,middle,middle,70,70,0.9978021978021978,0.9978021978021978
pca,pca_evr0p95,pooled,0.95,89,0,150,150,1,67.0,67.0,middle,middle,67,67,0.9554945054945057,0.9554945054945057
pca,pca_evr0p95,pooled,0.95,89,0,154,154,1,63.0,63.0,middle,middle,63,63,0.968131868131868,0.968131868131868
pca,pca_evr0p95,pooled,0.95,89,0,181,181,1,36.0,36.0,middle,middle,36,36,0.9708791208791208,0.9708791208791208
pca,pca_evr0p95,pooled,0.95,89,0,185,185,1,32.0,32.0,middle,middle,32,32,0.9703296703296704,0.9703296703296704
pca,pca_evr0p95,pooled,0.95,89,0,188,188,1,29.0,29.0,near_failure,near_failure,29,29,0.960989010989011,0.960989010989011
pca,pca_evr0p95,pooled,0.95,89,0,214,214,1,3.0,3.0,near_failure,near_failure,3,3,0.9763736263736263,0.9763736263736263
pca,pca_evr0p95,pooled,0.95,89,0,216,216,1,1.0,1.0,near_failure,near_failure,1,1,0.9543956043956044,0.9543956043956044
pca,pca_evr0p95,pooled,0.95,91,0,3,3,1,132.0,132.0,healthy,healthy,132,132,0.95989010989011,0.95989010989011
pca,pca_evr0p95,pooled,0.95,91,0,7,7,1,128.0,128.0,healthy,healthy,128,128,0.9554945054945057,0.9554945054945057
pca,pca_evr0p95,pooled,0.95,91,0,30,31,2,105.0,104.0,middle,middle,105,104,0.993956043956044,0.981043956043956
pca,pca_evr0p95,pooled,0.95,91,0,38,38,1,97.0,97.0,middle,middle,97,97,0.9824175824175824,0.9824175824175824
pca,pca_evr0p95,pooled,0.95,91,0,95,95,1,40.0,40.0,middle,middle,40,40,0.987912087912088,0.987912087912088
pca,pca_evr0p95,pooled,0.975,1,0,63,63,1,129.0,129.0,healthy,healthy,129,129,0.9857142857142858,0.9857142857142858
pca,pca_evr0p95,pooled,0.975,1,0,74,74,1,118.0,118.0,middle,middle,118,118,0.9989010989010988,0.9989010989010988
pca,pca_evr0p95,pooled,0.975,1,0,78,78,1,114.0,114.0,middle,middle,114,114,0.9846153846153848,0.9846153846153848
pca,pca_evr0p95,pooled,0.975,1,0,108,108,1,84.0,84.0,middle,middle,84,84,0.9774725274725274,0.9774725274725274
pca,pca_evr0p95,pooled,0.975,1,0,140,140,1,52.0,52.0,middle,middle,52,52,0.9796703296703296,0.9796703296703296
pca,pca_evr0p95,pooled,0.975,1,0,156,156,1,36.0,36.0,middle,middle,36,36,0.9967032967032968,0.9967032967032968
pca,pca_evr0p95,pooled,0.975,1,0,164,164,1,28.0,28.0,near_failure,near_failure,28,28,0.9796703296703296,0.9796703296703296
pca,pca_evr0p95,pooled,0.975,5,0,18,18,1,251.0,251.0,healthy,healthy,251,251,0.9873626373626374,0.9873626373626374
pca,pca_evr0p95,pooled,0.975,5,0,76,76,1,193.0,193.0,healthy,healthy,193,193,0.9873626373626374,0.9873626373626374
pca,pca_evr0p95,pooled,0.975,5,0,218,218,1,51.0,51.0,middle,middle,51,51,0.99010989010989,0.99010989010989
pca,pca_evr0p95,pooled,0.975,5,0,220,220,1,49.0,49.0,middle,middle,49,49,0.9906593406593408,0.9906593406593408
pca,pca_evr0p95,pooled,0.975,5,0,230,230,1,39.0,39.0,middle,middle,39,39,0.9868131868131867,0.9868131868131867
pca,pca_evr0p95,pooled,0.975,5,0,232,232,1,37.0,37.0,middle,middle,37,37,0.9989010989010988,0.9989010989010988
pca,pca_evr0p95,pooled,0.975,5,0,234,235,2,35.0,34.0,middle,middle,35,34,0.9994505494505496,0.9934065934065934
pca,pca_evr0p95,pooled,0.975,5,0,239,240,2,30.0,29.0,near_failure,near_failure,30,29,0.9989010989010988,0.9923076923076923
pca,pca_evr0p95,pooled,0.975,5,0,243,246,4,26.0,23.0,near_failure,near_failure,26,23,1.0,0.9935439560439561
pca,pca_evr0p95,pooled,0.975,5,0,249,251,3,20.0,18.0,near_failure,near_failure,20,18,0.9994505494505496,0.995970695970696
pca,pca_evr0p95,pooled,0.975,5,0,254,255,2,15.0,14.0,near_failure,near_failure,15,14,0.9989010989010988,0.9906593406593406
pca,pca_evr0p95,pooled,0.975,5,0,257,257,1,12.0,12.0,near_failure,near_failure,12,12,0.9994505494505496,0.9994505494505496
pca,pca_evr0p95,pooled,0.975,5,0,259,260,2,10.0,9.0,near_failure,near_failure,10,9,0.9989010989010988,0.9989010989010988
pca,pca_evr0p95,pooled,0.975,5,0,262,264,3,7.0,5.0,near_failure,near_failure,7,5,1.0,0.997985347985348
pca,pca_evr0p95,pooled,0.975,5,0,266,266,1,3.0,3.0,near_failure,near_failure,3,3,0.9928571428571428,0.9928571428571428
pca,pca_evr0p95,pooled,0.975,5,0,268,269,2,1.0,0.0,near_failure,near_failure,1,0,0.9967032967032968,0.9912087912087912
pca,pca_evr0p95,pooled,0.975,10,0,60,60,1,162.0,162.0,healthy,healthy,162,162,0.9989010989010988,0.9989010989010988
pca,pca_evr0p95,pooled,0.975,10,0,84,84,1,138.0,138.0,healthy,healthy,138,138,0.9906593406593408,0.9906593406593408
pca,pca_evr0p95,pooled,0.975,10,0,147,147,1,75.0,75.0,middle,middle,75,75,0.9961538461538462,0.9961538461538462
pca,pca_evr0p95,pooled,0.975,10,0,176,176,1,46.0,46.0,middle,middle,46,46,0.99010989010989,0.99010989010989
pca,pca_evr0p95,pooled,0.975,10,0,180,180,1,42.0,42.0,middle,middle,42,42,0.9774725274725274,0.9774725274725274
pca,pca_evr0p95,pooled,0.975,10,0,201,201,1,21.0,21.0,near_failure,near_failure,21,21,0.9796703296703296,0.9796703296703296
pca,pca_evr0p95,pooled,0.975,10,0,205,205,1,17.0,17.0,near_failure,near_failure,17,17,0.9846153846153848,0.9846153846153848
pca,pca_evr0p95,pooled,0.975,10,0,208,208,1,14.0,14.0,near_failure,near_failure,14,14,0.9961538461538462,0.9961538461538462
pca,pca_evr0p95,pooled,0.975,10,0,216,217,2,6.0,5.0,near_failure,near_failure,6,5,0.9961538461538462,0.990934065934066
pca,pca_evr0p95,pooled,0.975,10,0,219,222,4,3.0,0.0,near_failure,near_failure,3,0,1.0,0.9907967032967033
pca,pca_evr0p95,pooled,0.975,11,0,10,10,1,230.0,230.0,healthy,healthy,230,230,0.9873626373626374,0.9873626373626374
pca,pca_evr0p95,pooled,0.975,11,0,31,31,1,209.0,209.0,healthy,healthy,209,209,0.9857142857142858,0.9857142857142858
pca,pca_evr0p95,pooled,0.975,11,0,67,67,1,173.0,173.0,healthy,healthy,173,173,0.9818681318681318,0.9818681318681318
pca,pca_evr0p95,pooled,0.975,11,0,106,106,1,134.0,134.0,healthy,healthy,134,134,0.993956043956044,0.993956043956044
pca,pca_evr0p95,pooled,0.975,11,0,108,108,1,132.0,132.0,healthy,healthy,132,132,0.989010989010989,0.989010989010989
pca,pca_evr0p95,pooled,0.975,11,0,131,131,1,109.0,109.0,middle,middle,109,109,0.9989010989010988,0.9989010989010988
pca,pca_evr0p95,pooled,0.975,11,0,136,136,1,104.0,104.0,middle,middle,104,104,0.9928571428571428,0.9928571428571428
pca,pca_evr0p95,pooled,0.975,11,0,139,139,1,101.0,101.0,middle,middle,101,101,0.99010989010989,0.99010989010989
pca,pca_evr0p95,pooled,0.975,11,0,143,143,1,97.0,97.0,middle,middle,97,97,0.9857142857142858,0.9857142857142858
pca,pca_evr0p95,pooled,0.975,11,0,186,186,1,54.0,54.0,middle,middle,54,54,0.9923076923076924,0.9923076923076924
pca,pca_evr0p95,pooled,0.975,11,0,192,193,2,48.0,47.0,middle,middle,48,47,0.9884615384615384,0.9876373626373626
pca,pca_evr0p95,pooled,0.975,11,0,213,216,4,27.0,24.0,near_failure,near_failure,27,24,0.9967032967032968,0.9912087912087912
pca,pca_evr0p95,pooled,0.975,11,0,223,223,1,17.0,17.0,near_failure,near_failure,17,17,0.9763736263736263,0.9763736263736263
pca,pca_evr0p95,pooled,0.975,11,0,226,226,1,14.0,14.0,near_failure,near_failure,14,14,0.9989010989010988,0.9989010989010988
pca,pca_evr0p95,pooled,0.975,11,0,228,228,1,12.0,12.0,near_failure,near_failure,12,12,0.9994505494505496,0.9994505494505496
pca,pca_evr0p95,pooled,0.975,11,0,232,240,9,8.0,0.0,near_failure,near_failure,8,0,1.0,0.9982295482295483
pca,pca_evr0p95,pooled,0.975,13,0,134,134,1,29.0,29.0,near_failure,near_failure,29,29,0.9763736263736263,0.9763736263736263
pca,pca_evr0p95,pooled,0.975,13,0,138,138,1,25.0,25.0,near_failure,near_failure,25,25,0.9967032967032968,0.9967032967032968
